index	original	background	difference
2964	1665	0	1665
2965	1655	0	1655
2966	1683	0	1683
2967	1675	0	1675
2968	1649	0	1649
2969	1664	0	1664
2970	1667	0	1667
2971	1617	0	1617
2972	1641	0	1641
2973	1640	0	1640
2974	1598	0	1598
2975	1595	0	1595
2976	1660	0	1660
2977	1657	0	1657
2978	1653	0	1653
2979	1611	0	1611
2980	1625	0	1625
2981	1614	0	1614
2982	1642	0	1642
2983	1641	0	1641
2984	1642	0	1642
2985	1659	0	1659
2986	1629	0	1629
2987	1598	0	1598
2988	1617	0	1617
2989	1615	0	1615
2990	1586	0	1586
2991	1609	0	1609
2992	1641	0	1641
2993	1651	0	1651
2994	1639	0	1639
2995	1628	0	1628
2996	1630	0	1630
2997	1620	0	1620
2998	1607	0	1607
2999	1639	0	1639
3000	1628	0	1628
3001	1622	0	1622
3002	1641	0	1641
3003	1615	0	1615
3004	1616	0	1616
3005	1653	0	1653
3006	1617	0	1617
3007	1602	0	1602
3008	1639	0	1639
3009	1669	0	1669
3010	1659	0	1659
3011	1634	0	1634
3012	1595	0	1595
3013	1618	0	1618
3014	1635	0	1635
3015	1632	0	1632
3016	1669	0	1669
3017	1680	0	1680
3018	1678	0	1678
3019	1662	0	1662
3020	1652	0	1652
3021	1658	0	1658
3022	1663	0	1663
3023	1666	0	1666
3024	1676	0	1676
3025	1674	0	1674
3026	1685	0	1685
3027	1694	0	1694
3028	1699	0	1699
3029	1694	0	1694
3030	1690	0	1690
3031	1659	0	1659
3032	1657	0	1657
3033	1656	0	1656
3034	1672	0	1672
3035	1677	0	1677
3036	1702	0	1702
3037	1691	0	1691
3038	1675	0	1675
3039	1676	0	1676
3040	1670	0	1670
3041	1669	0	1669
3042	1684	0	1684
3043	1672	0	1672
3044	1654	0	1654
3045	1689	0	1689
3046	1697	0	1697
3047	1663	0	1663
3048	1648	0	1648
3049	1669	0	1669
3050	1699	0	1699
3051	1700	0	1700
3052	1694	0	1694
3053	1650	0	1650
3054	1686	0	1686
3055	1685	0	1685
3056	1664	0	1664
3057	1674	0	1674
3058	1662	0	1662
3059	1666	0	1666
3060	1656	0	1656
3061	1659	0	1659
3062	1676	0	1676
3063	1674	0	1674
3064	1651	0	1651
3065	1641	0	1641
3066	1664	0	1664
3067	1666	0	1666
3068	1683	0	1683
3069	1658	0	1658
3070	1648	0	1648
3071	1705	0	1705
3072	1675	0	1675
3073	1657	0	1657
3074	1672	0	1672
3075	1678	0	1678
3076	1681	0	1681
3077	1642	0	1642
3078	1649	0	1649
3079	1662	0	1662
3080	1651	0	1651
3081	1665	0	1665
3082	1672	0	1672
3083	1652	0	1652
3084	1674	0	1674
3085	1664	0	1664
3086	1621	0	1621
3087	1622	0	1622
3088	1635	0	1635
3089	1606	0	1606
3090	1614	0	1614
3091	1650	0	1650
3092	1660	0	1660
3093	1627	0	1627
3094	1605	0	1605
3095	1652	0	1652
3096	1616	0	1616
3097	1624	0	1624
3098	1659	0	1659
3099	1648	0	1648
3100	1621	0	1621
3101	1606	0	1606
3102	1619	0	1619
3103	1627	0	1627
3104	1652	0	1652
3105	1625	0	1625
3106	1618	0	1618
3107	1600	0	1600
3108	1612	0	1612
3109	1601	0	1601
3110	1591	0	1591
3111	1602	0	1602
3112	1596	0	1596
3113	1609	0	1609
3114	1617	0	1617
3115	1608	0	1608
3116	1586	0	1586
3117	1599	0	1599
3118	1590	0	1590
3119	1562	0	1562
3120	1578	0	1578
3121	1568	0	1568
3122	1569	0	1569
3123	1575	0	1575
3124	1581	0	1581
3125	1588	0	1588
3126	1561	0	1561
3127	1564	0	1564
3128	1551	0	1551
3129	1560	0	1560
3130	1567	0	1567
3131	1577	0	1577
3132	1559	0	1559
3133	1553	0	1553
3134	1550	0	1550
3135	1562	0	1562
3136	1570	0	1570
3137	1551	0	1551
3138	1576	0	1576
3139	1586	0	1586
3140	1560	0	1560
3141	1554	0	1554
3142	1567	0	1567
3143	1563	0	1563
3144	1583	0	1583
3145	1611	0	1611
3146	1604	0	1604
3147	1572	0	1572
3148	1554	0	1554
3149	1543	0	1543
3150	1560	0	1560
3151	1553	0	1553
3152	1575	0	1575
3153	1578	0	1578
3154	1588	0	1588
3155	1590	0	1590
3156	1614	0	1614
3157	1590	0	1590
3158	1557	0	1557
3159	1558	0	1558
3160	1578	0	1578
3161	1561	0	1561
3162	1577	0	1577
3163	1573	0	1573
3164	1565	0	1565
3165	1586	0	1586
3166	1624	0	1624
3167	1629	0	1629
3168	1585	0	1585
3169	1565	0	1565
3170	1565	0	1565
3171	1586	0	1586
3172	1595	0	1595
3173	1607	0	1607
3174	1606	0	1606
3175	1603	0	1603
3176	1620	0	1620
3177	1591	0	1591
3178	1594	0	1594
3179	1625	0	1625
3180	1621	0	1621
3181	1623	0	1623
3182	1612	0	1612
3183	1601	0	1601
3184	1614	0	1614
3185	1616	0	1616
3186	1608	0	1608
3187	1610	0	1610
3188	1589	0	1589
3189	1594	0	1594
3190	1599	0	1599
3191	1593	0	1593
3192	1608	0	1608
3193	1594	0	1594
3194	1611	0	1611
3195	1606	0	1606
3196	1586	0	1586
3197	1615	0	1615
3198	1632	0	1632
3199	1604	0	1604
3200	1638	0	1638
3201	1615	0	1615
3202	1583	0	1583
3203	1610	0	1610
3204	1637	0	1637
3205	1647	0	1647
3206	1618	0	1618
3207	1580	0	1580
3208	1602	0	1602
3209	1613	0	1613
3210	1593	0	1593
3211	1597	0	1597
3212	1623	0	1623
3213	1625	0	1625
3214	1611	0	1611
